"﻿ID","Name","Tax status"
"1694","Yugo (sa natpisom) - ženska majica crna","taxable"
"1695","Yugo (sa natpisom) - duks crni","taxable"
"1703","Betmen - majica bela","taxable"
"1704","Betmen - ženska majica bela","taxable"
"1705","Betmen - duks beli","taxable"
"1706","Betmen - majica crna","taxable"
"1707","Betmen - ženska majica crna","taxable"
"1708","Betmen -  duks crni","taxable"
"1715","Bubnjar (gracias) - Elmo - majica bela","taxable"
"1716","Bubnjar (gracias) - Elmo - ženska majica bela","taxable"
"1717","Bubnjar (gracias) - Elmo - duks beli","taxable"
"1718","Bubnjar (gracias) - Elmo - majica crna","taxable"
"1719","Bubnjar (gracias) - Elmo - ženska majica crna","taxable"
"1720","Bubnjar (gracias) - Elmo - duks crni","taxable"
"1724","Goku (samo na beloj) - majica bela","taxable"
"1725","Goku (samo na beloj) - ženska majica bela","taxable"
"1726","Goku (samo na beloj) - duks beli","taxable"
"1733","Goku 2 - majica bela","taxable"
"1734","Goku 2 - ženska majica bela","taxable"
"1735","Goku 2 - duks beli","taxable"
"1736","Goku 2 - majica crna","taxable"
"1737","Goku 2 - ženska majica crna","taxable"
"1745","Gremlins - majica bela","taxable"
"1747","Gremlins - ženska majica bela","taxable"
"1748","Gremlins - duks beli","taxable"
"1749","Gremlins - majica crna","taxable"
"1750","Gremlins - ženska majica crna","taxable"
"1751","Gremlins - duks crni","taxable"
"1758","Jessica Rabbit - majica bela","taxable"
"1759","Jessica Rabbit - ženska majica bela","taxable"
"1760","Jessica Rabbit - duks beli","taxable"
"1761","Jessica Rabbit - majica crna","taxable"
"1762","Jessica Rabbit - ženska majica crna","taxable"
"1763","Jessica Rabbit - duks crni","taxable"
"1770","Kalimero - majica bela","taxable"
"1771","Kalimero - ženska majica bela","taxable"
"1772","Kalimero - duks beli","taxable"
"1773","Kalimero - majica crna","taxable"
"1774","Kalimero - ženska majica crna","taxable"
"1775","Kalimero - duks crni","taxable"
"1782","La Linea - majica bela","taxable"
"1784","Goku 2 - duks crni","taxable"
"1786","La Linea - ženska majica bela","taxable"
"1787","La Linea - duks beli","taxable"
"1788","La Linea - majica crna","taxable"
"1789","La Linea - ženska majica crna","taxable"
"1790","La Linea - duks crni","taxable"
"1797","La Linea 2020 - majica bela","taxable"
"1798","La Linea 2020 - ženska majica bela","taxable"
"1799","La Linea 2020 - duks beli","taxable"
"1800","La Linea 2020 - majica crna","taxable"
"1801","La Linea 2020 - ženska majica crna","taxable"
"1802","La Linea 2020 - duks crni","taxable"
"1809","Michigan J. Frog - majica bela","taxable"
"1810","Michigan J. Frog - ženska majica bela","taxable"
"1811","Michigan J. Frog - duks beli","taxable"
"1812","Michigan J. Frog - majica crna","taxable"
"1813","Michigan J. Frog - ženska majica crna","taxable"
"1814","Michigan J. Frog - duks crni","taxable"
"1821","Nindža Kornjače - majica bela","taxable"
"1822","Nindža Kornjače - ženska majica bela","taxable"
"1823","Nindža Kornjače - duks beli","taxable"
"1824","Nindža Kornjače - majica crna","taxable"
"1825","Nindža Kornjače - ženska majica crna","taxable"
"1826","Nindža Kornjače - duks crni","taxable"
"1830","Nindža Kornjače 2 - majica crna","taxable"
"1831","Nindža Kornjače 2 - ženska majica crna","taxable"
"1832","Nindža Kornjače 2 - duks crni","taxable"
"1839","Nindža Kornjače 3 - majica bela","taxable"
"1841","Nindža Kornjače 3 - ženska majica bela","taxable"
"1842","Nindža Kornjače 3 - duks beli","taxable"
"1843","Nindža Kornjače 3 - majica crna","taxable"
"1844","Nindža Kornjače 3 - ženska majica crna","taxable"
"1845","Nindža Kornjače 3 - duks crni","taxable"
"1849","Nindža Kornjače 4 - majica crna","taxable"
"1850","Nindža Kornjače 4 - ženska majica crna","taxable"
"1851","Nindža Kornjače 4 - duks crni","taxable"
"1855","Nindža Kornjače 5 - majica crna","taxable"
"1856","Nindža Kornjače 5 - ženska majica crna","taxable"
"1857","Nindža Kornjače 5 - duks crni","taxable"
"1864","Nindža Kornjače 6 - majica bela","taxable"
"1865","Nindža Kornjače 6 - ženska majica bela","taxable"
"1866","Nindža Kornjače 6 - duks beli","taxable"
"1867","Nindža Kornjače 6 - majica crna","taxable"
"1868","Nindža Kornjače 6 - ženska majica crna","taxable"
"1869","Nindža Kornjače 6 - duks crni","taxable"
"1873","Nindža Kornjače 7 - majica crna","taxable"
"1874","Nindža Kornjače 7 - ženska majica crna","taxable"
"1875","Nindža Kornjače 7 - duks crni","taxable"
"1882","Nindža Kornjače 8 - majica bela","taxable"
"1883","Nindža Kornjače 8 - ženska majica bela","taxable"
"1884","Nindža Kornjače 8 - duks beli","taxable"
"1885","Nindža Kornjače 8 - majica crna","taxable"
"1886","Nindža Kornjače 8 - ženska majica crna","taxable"
"1887","Nindža Kornjače 8 - duks crni","taxable"
"1891","Nindža Kornjače 9 - majica crna","taxable"
"1892","Nindža Kornjače 9 - ženska majica crna","taxable"
"1893","Nindža Kornjače 9 - duks crni","taxable"
"1901","Nindža Kornjače 10 - majica bela","taxable"
"1902","Nindža Kornjače 10 - ženska majica bela","taxable"
"1904","Nindža Kornjače 10 - duks beli","taxable"
"1909","Nindža Kornjače (zen) - majica crna","taxable"
"1910","Nindža Kornjače (zen) - ženska majica crna","taxable"
"1911","Nindža Kornjače (zen) - duks crni","taxable"
"1918","Nindža Kornjače (šareno) - majica bela","taxable"
"1919","Nindža Kornjače (šareno) - ženska majica bela","taxable"
"1920","Nindža Kornjače (šareno) - majica crna","taxable"
"1921","Nindža Kornjače (šareno) - ženska majica crna","taxable"
"1922","Nindža Kornjače (šareno) - duks crni","taxable"
"1927","Nindža Kornjače (senka) - majica crna","taxable"
"1928","Nindža Kornjače (senka) - ženska majica crna","taxable"
"1929","Nindža Kornjače (senka) - duks crni","taxable"
"1933","Nindža Kornjače (senka, Leonardo) - majica crna","taxable"
"1934","Nindža Kornjače (senka, Leonardo) - ženska majica crna","taxable"
"1935","Nindža Kornjače (senka, Leonardo) - duks crni","taxable"
"1939","Nindža Kornjače (kocka) - majica crna","taxable"
"1940","Nindža Kornjače (kocka) - ženska majica crna","taxable"
"1941","Nindža Kornjače (kocka) - duks crni","taxable"
"1948","Nindža Kornjače (senka 2) - majica bela","taxable"
"1949","Nindža Kornjače (senka 2) - ženska majica bela","taxable"
"1950","Nindža Kornjače (senka 2) - duks beli","taxable"
"1951","Nindža Kornjače (senka 2) - majica crna","taxable"
"1952","Nindža Kornjače (senka 2) - ženska majica crna","taxable"
"1953","Nindža Kornjače (senka 2) - duks crni","taxable"
"1960","Nindža Kornjače (Old School) - majica bela","taxable"
"1961","Nindža Kornjače (Old School) - ženska majica bela","taxable"
"1962","Nindža Kornjače (Old School) - duks beli","taxable"
"1963","Nindža Kornjače (Old School) - majica crna","taxable"
"1964","Nindža Kornjače (Old School) - ženska maijica crna","taxable"
"1965","Nindža Kornjače (Old School) - duks crni","taxable"
"1972","Nindža Kornjače (Rokstedi i Bibop) - majica bela","taxable"
"1973","Nindža Kornjače (Rokstedi i Bibop) - ženska majica bela","taxable"
"1974","Nindža Kornjače (Rokstedi i Bibop) - duks beli","taxable"
"1975","Nindža Kornjače (Rokstedi i Bibop) - majica crna","taxable"
"1976","Nindža Kornjače (Rokstedi i Bibop) - ženska majica crna","taxable"
"1977","Nindža Kornjače (Rokstedi i Bibop) - duks crni","taxable"
"1984","Nindža Kornjače (Turtle Power) - majica bela","taxable"
"1985","Nindža Kornjače (Turtle Power) - ženska majica bela","taxable"
"1986","Nindža Kornjače (Turtle Power) - duks beli","taxable"
"1987","Nindža Kornjače (Turtle Power) - majica crna","taxable"
"1988","Nindža Kornjače (Turtle Power) - ženska majica crna","taxable"
"1989","Nindža Kornjače (Turtle Power) - duks crni","taxable"
"1996","Nindža Kornjače (Rokstedi i Bibop 2) - majica bela","taxable"
"1997","Nindža Kornjače (Rokstedi i Bibop 2) - ženska majica bela","taxable"
"1998","Nindža Kornjače (Rokstedi i Bibop 2) - duks beli","taxable"
"1999","Nindža Kornjače (Rokstedi i Bibop 2) - majica crna","taxable"
"2000","Nindža Kornjače (Rokstedi i Bibop 2) - ženska majica crna","taxable"
"2001","Nindža Kornjače (Rokstedi i Bibop 2) - duks crni","taxable"
"2008","Popaj - majica bela","taxable"
"2009","Popaj - ženska majica bela","taxable"
"2010","Popaj - duks beli","taxable"
"2011","Popaj - majica crna","taxable"
"2012","Popaj - ženska majica crna","taxable"
"2013","Popaj - duks crni","taxable"
"2020","Princeza Mononoke - majica bela","taxable"
"2021","Princeza Mononoke - ženska majica bela","taxable"
"2022","Princeza Mononoke - duks beli","taxable"
"2023","Princeza Mononoke - majica crna","taxable"
"2024","Princeza Mononoke - ženska majica crna","taxable"
"2025","Princeza Mononoke - duks crni","taxable"
"2032","Princeza Mononoke 2 - majica bela","taxable"
"2033","Princeza Mononoke 2 - ženska majica bela","taxable"
"2034","Princeza Mononoke 2 - duks beli","taxable"
"2035","Princeza Mononoke 2 - majica crna","taxable"
"2036","Princeza Mononoke 2 - ženska majica crna","taxable"
"2038","Princeza Mononoke 2 - duks crni","taxable"
"2045","Princeza Mononoke 3 - majica bela","taxable"
"2046","Princeza Mononoke 3 - ženska majica bela","taxable"
"2047","Princeza Mononoke 3 - duks beli","taxable"
"2048","Princeza Mononoke 3 - majica crna","taxable"
"2049","Princeza Mononoke 3 - ženska majica crna","taxable"
"2050","Princeza Mononoke 3 - duks crni","taxable"
"2058","Snupi - majica bela","taxable"
"2059","Snupi - ženska majica bela","taxable"
"2060","Snupi - duks beli","taxable"
"2061","Snupi - majica crna","taxable"
"2062","Snupi - ženska majica crna","taxable"
"2063","Snupi - duks crni","taxable"
"2070","Spajdermen (golman) - majica bela","taxable"
"2071","Spajdermen (golman) - ženska majica bela","taxable"
"2072","Spajdermen (golman) - duks beli","taxable"
"2073","Spajdermen (golman) - majica crna","taxable"
"2074","Spajdermen (golman) - ženska majica crna","taxable"
"2075","Spajdermen (golman) - duks crni","taxable"
"2082","Zloće iz crtaća - majica bela","taxable"
"2083","Zloće iz crtaća - ženska majica bela","taxable"
"2084","Zloće iz crtaća - duks beli","taxable"
"2085","Zloće iz crtaća - majica crna","taxable"
"2086","Zloće iz crtaća - ženska majica crna","taxable"
"2087","Zloće iz crtaća - duks crni","taxable"
"2094","Zloće iz crtaća 2 - majica bela","taxable"
"2095","Zloće iz crtaća 2 - ženska majica bela","taxable"
"2096","Zloće iz crtaća 2 - duks beli","taxable"
"2097","Zloće iz crtaća 2 - majica crna","taxable"
"2098","Zloće iz crtaća 2 - ženska majica crna","taxable"
"2099","Zloće iz crtaća 2 - duks crni","taxable"
"2106","Zloće iz crtaća 3 - majica bela","taxable"
"2107","Zloće iz crtaća 3 - ženska majica bela","taxable"
"2108","Zloće iz crtaća 3 - duks beli","taxable"
"2109","Zloće iz crtaća 3 - majica crna","taxable"
"2110","Zloće iz crtaća 3 - ženska majica crna","taxable"
"2111","Zloće iz crtaća 3 - duks crni","taxable"
"2118","Davitelj i ruže - majica bela","taxable"
"2119","Davitelj i ruže - ženska majica bela","taxable"
"2120","Davitelj i ruže - duks beli","taxable"
"2121","Davitelj i ruže - majica crna","taxable"
"2122","Davitelj i ruže - ženska majica crna","taxable"
"2123","Davitelj i ruže - duks crni","taxable"
"2131","Kamiondžije - majica bela","taxable"
"2132","Kamiondžije - ženska majica bela","taxable"
"2133","Kamiondžije - duks beli","taxable"
"2134","Kamiondžije - majica crna","taxable"
"2135","Kamiondžije - ženska majica crna","taxable"
"2136","Kamiondžije - duks crni","taxable"
"2143","Krstić (Ko to tamo peva) - majica bela","taxable"
"2144","Krstić (Ko to tamo peva) - ženska majica bela","taxable"
"2146","Krstić (Ko to tamo peva) - duks beli","taxable"
"2147","Krstić (Ko to tamo peva) - majica crna","taxable"
"2148","Krstić (Ko to tamo peva) - ženska majica crna","taxable"
"2150","Krstić (Ko to tamo peva) - duks crni","taxable"
"2157","Deda Mraz i Odžak - majica bela","taxable"
"2158","Deda Mraz i Odžak - ženska majica bela","taxable"
"2159","Deda Mraz i Odžak - duks beli","taxable"
"2160","Deda Mraz i Odžak - majica crna","taxable"
"2161","Deda Mraz i Odžak - ženska majica crna","taxable"
"2162","Deda Mraz i Odžak - duks crni","taxable"
"2169","Dnk i Rnk - majica bela","taxable"
"2170","Dnk i Rnk - ženska majica bela","taxable"
"2171","Dnk i Rnk - duks beli","taxable"
"2172","Dnk i Rnk - majica crna","taxable"
"2173","Dnk i Rnk - ženska majica crna","taxable"
"2174","Dnk i Rnk - duks crni","taxable"
"2181","Fuck the sistem - majica bela","taxable"
"2182","Fuck the sistem - ženska majica bela","taxable"
"2184","Fuck the sistem - duks beli","taxable"
"2185","Fuck the sistem - majica crna","taxable"
"2186","Fuck the sistem - ženska majica crna","taxable"
"2187","Fuck the sistem - duks crni","taxable"
"2194","Jež i Češalj - majica bela","taxable"
"2195","Jež i Češalj - ženska majica bela","taxable"
"2196","Jež i Češalj - duks beli","taxable"
"2197","Jež i Češalj - majica crna","taxable"
"2198","Jež i Češalj - ženska majica crna","taxable"
"2199","Jež i Češalj - duks crni","taxable"
"2207","Kugla i čunjevi - majica bela","taxable"
"2208","Kugla i čunjevi - ženska majica bela","taxable"
"2209","Kugla i čunjevi - duks beli","taxable"
"2210","Kugla i čunjevi - majica crna","taxable"
"2211","Kugla i čunjevi - ženska majica crna","taxable"
"2212","Kugla i čunjevi - duks crni","taxable"
"2219","Kukuruz - majica bela","taxable"
"2220","Kukuruz - ženska majica bela","taxable"
"2221","Kukuruz - duks beli","taxable"
"2222","Kukuruz - majica crna","taxable"
"2223","Kukuruz - ženska majica crna","taxable"
"2224","Kukuruz - duks crni","taxable"
"2231","Mehaničar - majica bela","taxable"
"2232","Mehaničar - ženska majica bela","taxable"
"2233","Mehaničar - duks beli","taxable"
"2234","Mehaničar - majica crna","taxable"
"2235","Mehaničar - ženska majica crna","taxable"
"2236","Mehaničar - duks crni","taxable"
"2243","Mesec (selfi) - majica bela","taxable"
"2244","Mesec (selfi) - ženska majica bela","taxable"
"2245","Mesec (selfi) - duks beli","taxable"
"2247","Mesec (selfi) - majica crna","taxable"
"2248","Mesec (selfi) - ženska majica crna","taxable"
"2249","Mesec (selfi) - duks crni","taxable"
"2256","Minus i plus - majica bela","taxable"
"2257","Minus i plus - ženska majica bela","taxable"
"2258","Minus i plus - duks beli","taxable"
"2259","Minus i plus - majica crna","taxable"
"2260","Minus i plus - ženska majica crna","taxable"
"2261","Minus i plus - duks crni","taxable"
"2268","NLO - majica bela","taxable"
"2269","NLO - ženska majica bela","taxable"
"2270","NLO - duks beli","taxable"
"2271","NLO - majica crna","taxable"
"2272","NLO - ženska majica crna","taxable"
"2273","NLO - duks crni","taxable"
"2280","Pas, žena i ogledalo - majica bela","taxable"
"2281","Pas, žena i ogledalo - ženska majica bela","taxable"
"2282","Pas, žena i ogledalo - duks beli","taxable"
"2283","Pas, žena i ogledalo - majica crna","taxable"
"2284","Pas, žena i ogledalo - ženska majica crna","taxable"
"2285","Pas, žena i ogledalo - duks crni","taxable"
"2292","Pasta i lizalica - majica bela","taxable"
"2293","Pasta i lizalica - ženska majica bela","taxable"
"2294","Pasta i lizalica - duks beli","taxable"
"2295","Pasta i lizalica - majica crna","taxable"
"2296","Pasta i lizalica - ženska majica crna","taxable"
"2297","Pasta i lizalica - duks crni","taxable"
"2304","Ptica i sat - majica bela","taxable"
"2305","Ptica i sat - duks beli","taxable"
"2306","Ptica i sat - majica crna","taxable"
"2307","Ptica i sat - ženska majica crna","taxable"
"2308","Ptica i sat - duks crni","taxable"
"2315","Sijalica - majica bela","taxable"
"2316","Sijalica - ženska majica bela","taxable"
"2317","Sijalica - duks beli","taxable"
"2318","Sijalica - majica crna","taxable"
"2319","Sijalica - ženska majica crna","taxable"
"2320","Sijalica - duks crni","taxable"
"2327","Sunce (pre i posle brijanja) - majica bela","taxable"
"2328","Sunce (pre i posle brijanja) - ženska majica bela","taxable"
"2329","Sunce (pre i posle brijanja) - duks beli","taxable"
"2330","Sunce (pre i posle brijanja) - majica crna","taxable"
"2331","Sunce (pre i posle brijanja) - ženska majica crna","taxable"
